UF,Cidade,Bairro,Latitude,Longitude,muni,people,income,density,consumer,cons_a_total,cons_b_current,cons_c_expenditure,cons_1_food,cons_2_housing,cons_3_clothing,cons_4_transport,cons_5_hygiene_care,cons_6_health,cons_7_education,cons_8_recreation,cons_9_tobacco,cons_10_personal_services,cons_12_others,cons_13_asset_increase,cons_14_liability_reduction,class_a1,class_a2,class_b1,class_b2,class_c,class_d,class_e,age_babies,age_kids,age_teens,age_young_adults,age_adults,age_middle_age,age_young_eldery,age_eldery,pop_active,pop_youngness,pop_oldness,areaid,clu_0_nome,clu_0_atv,clu_0_pct_over_avg,clu_1_nome,clu_1_atv,clu_1_pct_over_avg,clu_2_nome,clu_2_atv,clu_2_pct_over_avg,clu_3_nome,clu_3_atv,clu_3_pct_over_avg,clu_4_nome,clu_4_atv,clu_4_pct_over_avg,atv_1_cod,atv_1_nome,atv_1_atv,atv_1_examples,atv_2_cod,atv_2_nome,atv_2_atv,atv_2_examples,atv_3_cod,atv_3_nome,atv_3_atv,atv_3_examples,atv_4_cod,atv_4_nome,atv_4_atv,atv_4_examples,atv_5_cod,atv_5_nome,atv_5_atv,atv_5_examples,people2022,census_change,income_2022,income_2022_original,income_2010,income_2010_original,income_rate,cluster,pca_1,pca_2,cluster_nome
GO,Goiânia,Setor Sul,-16.6912759,-49.2521662,GOINIA,836,8260,30,3.1 MI,4135240,3774011,3094249,417447,1149576,103227,609712,64088,282470,208895,92959,8146,41403,117919,679762,243398,49,94,74,53,58,20,11,13,55,76,244,162,146,81,59,0.656264,1.03125,0.9820326,1156534,Clínicas de Fisioterapia,4,811,Lavanderias,3,1134,Serviços de Eng e Arq,7,247,Serviços de Tecnologia,8,275,Ensino especializado,18,144,DIV_47,Comércio,58,"RUBENS DE OLIVEIRA MOTTA - EIRELI
 NOVA EPOCA - MOVEIS E DECORACOES LTDA
 DECORATTO COMERCIO E SERVICOS DE MOVEIS EIRELI
 CASA DAS CORTINAS E PERSIANAS LTDA
 J.G. MOVEIS E DECORACOES LTDA
 SOUZA SA COMERCIO DE PRODUTOS VETERINARIOS LTDA
 BELLGAL BAKERY LTDA
 JAELITA MOREIRA DE OLIVEIRA 30496802100
 NEVILLA NYOICHE VELOSO PALMIERI 01233703102
 PATRICIA BARBOZA DE OLIVEIRA GUEDES 01313790117",DIV_56,Alimentação,18,"LFG COMERCIO DE ALIMENTOS EIRELI
 RESTAURANTE PIZZARELLA LTDA
 H.D ALIMENTOS LTDA
 REISA CASA DE PAES E EVENTOS LTDA
 VILSON BARBOSA DIAS 33022038100
 ADOORO COMIDA CASEIRA 2 LTDA
 APETITO RESTAURANTE LTDA
 ADRIENNE TEODORO RIBEIRO 02825443131
 ALVES & LIMA RESTAURANTE LTDA
 AMADOR FERREIRA DA SILVA JUNIOR 70353899119",,,,,,,,,,,,,635,-24.05,8.260,7.280,11.100,4.780,-25.51,0,-3.164768828587456,-0.9029628681881114,Perfil Intermediário (Grupo 0)
GO,Goiânia,Parque Amazônia,-16.7268546,-49.2816112,GOINIA,1936,4570,68,2.5 MI,3052301,2871069,2504683,402818,979999,91282,434139,76661,218301,122586,62699,11634,33701,71635,366387,94678,7,34,92,93,282,231,89,88,230,225,641,390,239,87,33,0.65544593,4.7266426,0.22346796,1156535,Academias,3,433,Restaurantes,11,167,Escola de Idiomas,1,215,Oficinas para veículos,12,122,Conserto de computadores,3,93,DIV_47,Comércio,48,"YGOR KISSER VIEIRA REIS 70385902190
 AMAZONAS CELULARES EIRELI
 MARIANA PERDOMO CONFEITARIA GOURMET EIRELI
 3WAR MULTI BRAND LTDA
 LOHAN COMERCIO DE BEBIDAS LTDA
 CELINA BATISTA DE PAULA MARQUES 98397176187
 VITOR DANTAS DA SILVA 87410559187
 CELIO MOREIRA DA SILVA 43441670159
 ISADORA SILVA DE PAULA 70089610148
 KARLA MARIA SILVA 94164410159",DIV_56,Alimentação,25,"MARIANA PERDOMO CONFEITARIA GOURMET EIRELI
 DALVA RAMOS DA SILVA 33475687100
 LUCITANIA GUIMARAES DA SILVA COELHO 82492417115
 FRANKLIN LAIONEL BARCELOS 04103123125
 BIBIANA OLIVEIRA MODESTO 90389778168
 DILKENEDY CHAGAS LOBO 93611587168
 PEDRO LUCAS PACHECO DE ANDRADE 86189175597
 EVELLYN LOPES DE OLIVEIRA 01025454138
 EDIELTON DE JESUS DOS SANTOS 05939393527
 OSVANIA APARECIDA DIAS 53319940163",,,,,,,,,,,,,1781,-8.0,4.570,4.030,3.470,1.500,31.46,0,-2.0946619015806243,2.042805409952549,Perfil Intermediário (Grupo 0)
PA,Belém,Nazaré,-1.4526114,-48.4846813,BELM,3844,12700,136,15 MI,20392366,18499209,15034761,1968061,5552176,501376,3006940,291359,1366255,1058972,461539,35961,200645,598583,3464449,1314667,252,355,277,160,123,50,40,75,322,376,1001,782,720,324,272,0.6481386,1.3335398,0.7777929,1156536,Serviços jurídicos,29,350,Escola técnica e superior,8,665,Serviços de contabilidade,13,137,Restaurantes,46,114,Consultórios médicos,22,120,DIV_47,Comércio,234,"IT IS ON SNEAKERS COMERCIO DE ARTIGOS ESPORTIVOS EIRELI
 CAROLINA BOONE ULIANA 96114827287
 GP UNIAO COMERCIO DE MOVEIS E SERVICOS - EIRELI
 N. S. MOREIRA EIRELI
 S&V CARAMELAS DE LUXO EIRELI
 DAC COMERCIO DE PRODUTOS DE BELEZA EIRELI
 S V DIAS MOVEIS E CONFECCOES EIRELI
 M. DE FATIMA P. BITENCOURT COMERCIO DE CONFECCOES EIRELI
 LA NO LUISINHO MULTIMARCAS EIRELI
 BELA IACA POLPAS DE FRUTAS INDUSTRIA E COMERCIO LTDA",DIV_56,Alimentação,93,"KING FOOD COMERCIO DE ALIMENTOS DO PARA EIRELI
 HUGO CABRAL PAIVA 02134345209
 BRITTO SERVICOS DE ALIMENTACAO EIRELI
 SPOLBEL COMERCIO DE ALIMENTOS E BEBIDAS EIRELI
 BURGER SPOT COMERCIO DE ALIMENTOS EIRELI
 MEIRA COMERCIO DE ALIMENTOS LTDA
 J G D ELERES JUNIOR EIRELI
 M2 RESTAURANTE LTDA
 W M P ELERES EIRELI
 NELSON G R ROCHA E CIA LTDA",,,,,,,,,,,,,2946,-23.35,12.700,11.200,14.400,6.230,-12.31,1,3.9625559262660195,-0.7858868540126588,Polo de Alta Densidade Popular
PA,Belém,Umarizal,-1.4398926,-48.484956,BELM,3127,12100,111,8.3 MI,10931841,10011153,8265266,1140795,3097525,277952,1600174,180752,750919,538413,243484,23734,110405,305222,1745886,610158,161,336,291,189,288,197,170,93,320,304,847,701,496,212,150,0.6540441,2.1188872,0.5267446,1156537,Bares,0,0,Serviços jurídicos,20,705,Serviços de contabilidade,9,325,Consultórios médicos,15,288,Academias,6,429,DIV_47,Comércio,81,"INOVE BRASIL COMERCIO DE FLORES E DECORACAO EIRELI
 CERVEJARIA URIBOCA LTDA
 POSTO UMARIZAL LTDA
 COMERCIO E INDUSTRIA DE SORVETES CAIRU LTDA
 LAURA PIRES BORGES 03054311295
 SARA DE JESUS ARAUJO ROCHA 02557646261
 MANOELA DIAS DE MORAES BITTENCOURT 01971882224
 CROI COMPUTADORES LTDA
 SHEKHINAH PERFECT BUSINESS LTDA
 G2 COMERCIO DE VESTUARIO E ACESSORIOS LTDA",DIV_56,Alimentação,51,"LUAN FABRICIO LEITE DA CRUZ 86740318204
 RUAN WELINGTON AMORIM FERREIRA 02085902260
 ANRO COMERCIO E SERVICOS LTDA
 OLD FRANK BURGER LTDA
 OCA RESTAURANTE LTDA
 EDIVANIA DOS SANTOS DE OLIVEIRA 86341642253
 B OLIVEIRA FERNANDEZ
 DAYCE OLIVEIRA DOS SANTOS 75384108215
 YASMIN KAMILLY SILVA DA SILVA 02624585273
 YURI C FERREIRA RESTAURANTE",,,,,,,,,,,,,3952,26.37,12.100,10.700,9.260,4.000,30.36,1,1.4108851990824405,1.2976632210465968,Polo de Alta Densidade Popular
PA,Belém,Batista Campos,-1.4609694,-48.4891385,BELM,3561,13200,126,12.5 MI,16899873,15353102,12518317,1655826,4641334,418772,2484467,249029,1135060,868223,380913,31565,166913,492167,2834784,1070268,245,362,261,176,199,89,103,84,306,366,913,781,641,260,218,0.65313107,1.5723912,0.6400601,1156538,Serviços jurídicos,18,602,Consultórios médicos,23,477,Corretagem de seguros,5,290,Serviços de Eng e Arq,11,219,Clínicas de Fisioterapia,4,433,DIV_47,Comércio,65,"RR DIAS COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA LTDA
 FABIO FRANCO PANTOJA 02398501221
 VANDERSON RAMOS PENA 91152160206
 BIOMUNDO BELEM PRODUTOS NATURAIS EIRELI
 MARCELO ARAUJO DA SILVA 49134752234
 MEDPAR-PRODUTOS FARMACEUTICOS LTDA
 LIDER COMERCIO E INDUSTRIA LTDA.
 OTICA BONS AMIGOS LTDA
 CENTRO DE ROBOTICA DO PARA LTDA
 RENATA MONTEIRO E CIA LTDA",DIV_56,Alimentação,47,"MAG COMIDA SAUDAVEL LTDA
 CARLOS ALBERTO SILVA DOS SANTOS 99209055268
 MAGALI SONES 01369215908
 JOAO DA VEIGA NETO LTDA
 ANDREA MAIA DIAS 25992902287
 ADENOR FEIO GUEDES JUNIOR 20728425220
 RICARDO ARTHUR CORREA BENTES LIMA 85436500200
 CRISTINA MONTEIRO CARDOSO 84434872249
 MAURICIO PANTOJA COSTA 02464761257
 EDERSON WALLACE SILVA DE OLIVEIRA 88255824200",,,,,,,,,,,,,3345,-6.07,13.200,11.600,12.600,5.430,4.52,1,3.0258633982440024,-0.06119800609745638,Polo de Alta Densidade Popular
PA,Belém,Marco,-1.4362857,-48.4589779,BELM,3165,10300,112,9.1 MI,12100537,11091031,9145089,1258935,3414175,304795,1781585,197535,838008,598875,270866,25321,122491,337424,1945943,662279,145,363,317,205,234,109,88,107,324,343,883,747,505,149,102,0.6743271,3.2086294,0.33458653,1156539,Consultórios médicos,50,599,Clínicas de Fisioterapia,13,865,Serviços de Eng e Arq,21,239,Dentistas,13,320,Serviços jurídicos,13,182,DIV_47,Comércio,186,"ERIC OLIVEIRA BARBUGIANI COMERCIO E REPRESENTACOES EIRELI
 WEST BOI COMERCIO VAREJISTA DE CARNES - ACOUGUES LTDA
 VITTA FARMA LTDA
 ARAGAO NUNES LTDA
 ANDRE COSTA DA SILVA EIRELI
 PAI HEROI COMERCIO DE GAS LTDA
 ROZILENE DE NAZARE SANTANA VINAGRE 52297985215
 AMANCIO CASSEB FILHO 39983340259
 THIAGO TELEFONIA LTDA
 JESSICA MARTINS MELO 02896730206",DIV_56,Alimentação,52,"SAMARINA DE ARAUJO FRAGOSO 63085917268
 MFP MOLLINAR EIRELI
 MARMITARIA SR. LIMA
 M D COUTINHO LANCHES
 EGUA DU BUTECO BAR E CULTURA LTDA
 FABIOSA CONFEITARIA LTDA
 REINALDO DA SILVA CAMPOS 42600413200
 B2G COMERCIO DE ALIMENTOS LTDA
 LUIZA CARLA TRINDADE 09794636614
 LUCILENE PAIXAO RODRIGUES DOS SANTOS 31971440230",,,,,,,,,,,,,3419,8.02,10.300,9.120,10.200,4.380,1.81,1,1.5707949275153903,0.8752725579728494,Polo de Alta Densidade Popular
PA,Belém,Reduto,-1.4462912,-48.4921629,BELM,1154,8490,41,3 MI,3998727,3667757,3039023,423512,1137328,103293,587676,68256,275060,195916,88732,9005,40755,110870,628733,216600,47,94,94,82,108,50,46,28,96,103,339,253,204,83,56,0.683259,1.6263775,0.61888146,1156540,Gráficas,5,403,Revenda de automóveis,5,339,Serviços jurídicos,7,177,Restaurantes,24,185,Joalherias,4,253,DIV_47,Comércio,104,"M A DE ANDRADE KALUME EIRELI
 WORLD NUTRITION EIRELI
 IZONILDA PINTO BENTES 04679457210
 CARLOS ANTONIO XERFAN EIRELI
 AERLISON MENDES TOSCANO 01193349257
 REINALDO MATANGRANO NETO 01920231285
 MICHELLE BARBOSA E BARBOSA 59372370215
 THALIA CRUZ PINTO 01059191288
 IMPERADOR DAS MAQUINAS LTDA
 LIDER COMERCIO E INDUSTRIA LTDA.",DIV_56,Alimentação,52,"ANA CLARA RODRIGUES LIMA 03632125236
 GDT SERVICOS E COMERCIO EIRELI
 CAMILA CRISTINA PEREIRA LOPES 02506496246
 TFN LOUNGE & ROOF TOP EIRELI
 SANDRA MARIA FONSECA TEIXEIRA 01784211206
 WELISON VINAGRE TELES 02511336219
 NEUZA MENDES GARCIA 38959917249
 LUCAS AROUCK DO NASCIMENTO 02878904222
 DANIELE BRITO MACEDO 02863659286
 PEDRO HENRIQUE NAVEGANTES GOUVEIA 03615925238",,,,,,,,,,,,,1106,-4.2,8.490,7.490,8.260,3.560,2.79,0,-2.8672248338183723,-0.11861305556215042,Perfil Intermediário (Grupo 0)
PA,Belém,Telégrafo,-1.4260425,-48.4857103,BELM,6030,2950,213,5.2 MI,6231712,5896099,5237357,875998,2129617,193912,838656,175105,443734,223414,123341,28681,68690,137602,658744,171618,7,39,83,133,378,552,460,237,827,665,1696,1315,821,280,187,0.6354593,3.9352093,0.2839586,1156541,Gráficas,2,1977,Loja artigos esportivos,2,1279,Dentistas,1,507,Floriculturas,1,1252,Serviços de Eng e Arq,1,204,DIV_47,Comércio,15,"S A COMERCIO DE BONES E BIJOUTERIAS LTDA
 MIRO OSMAR GAIA CARAVELAS 01266509267
 IVANA MAFRA SOUSA 01613023278
 V/ F. BIKES COMERCIO DE BICICLETAS E ACESSORIOS LTDA
 NOVO MUNDO AMAZONIA S.A.
 J. A. OLIVEIRA GOMES LTDA
 ERICA FERREIRA SANTOS 00969928246
 IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA
 EJ COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA
 SIVALDO LOURINHO VINAGRE ME",DIV_56,Alimentação,2,"ALTINO OLIVEIRA DE SOUSA 67074111287
 PALOMA PINHEIRO DA COSTA 01718206224",,,,,,,,,,,,,4550,-24.55,2.950,2.600,2.920,1.260,1.19,1,2.6444871228516527,6.9358278416416566,Polo de Alta Densidade Popular
SC,Florianópolis,Centro,-27.5972029,-48.5494815,FLORIANPOLIS,2537,8520,90,8 MI,10583195,9686155,7967380,1088132,2965843,265403,1561227,169084,730016,528586,237532,21446,106759,297571,1718772,593194,192,452,399,262,276,77,92,43,138,239,755,508,485,190,178,0.6884705,1.2088921,0.8720889,1156542,Serviços de Eng e Arq,95,273,Corretagem de seguros,32,238,Bares,0,0,Serviços jurídicos,167,781,Corretagem de imóveis,133,257,DIV_47,Comércio,657,"CENTRO MEDICO COMERCIO DE PRODUTOS MEDICOS E ODONTOLOGICOS EIRELI
 LANCHONETE E RESTAURANTE GRILL DA RIO BRANCO EIRELI
 ZONE DIET FLORIPA REEDUCACAO ALIMENTAR EIRELI
 USCONNECT COMERCIO DIGITAL EIRELI
 MARIAM HASSAN HAMMADEH EIRELI
 EVANDRO CELULARES EIRELI
 ANETY CONFECCOES EIRELI
 CM COMERCIO DE CONFECCOES EIRELI
 JAK COMERCIO DE CONFECCOES LTDA
 JW COSMETICOS LTDA",DIV_56,Alimentação,239,"LA KAHLO BODEGA EIRELI
 THATYANE MATOS LANCHONETE EIRELI
 LAR DOCE LAR - CAFE LANCHERIA E HAPPY HOUR EIRELI
 FELIPE RESTAURANTE EIRELI
 FRIDA RESTAURANTE EIRELI
 PS COMERCIO DE ALIMENTOS EIRELI
 AP 7 RESTAURANTES EIRELI
 CATEDRAL CAFE LTDA
 HPL ALIMENTOS LTDA
 LOURIVALDO DA SILVA ALEXANDRE",,,,,,,,,,,,,2261,-10.87,8.520,7.520,8.210,3.540,3.82,0,0.9221926489428184,0.14711519334808915,Perfil Intermediário (Grupo 0)
SC,Florianópolis,Trindade,-27.5893834,-48.5224004,FLORIANPOLIS,2413,8200,85,5.9 MI,7656494,7074880,5920831,852136,2222616,201850,1130629,141867,539180,363501,168614,18875,79923,204523,1154048,359024,76,250,286,268,380,116,45,46,157,279,1054,407,313,100,67,0.73066545,3.279051,0.3528813,1156543,Serviços de Tecnologia,46,767,Ensino especializado,60,226,Serviços de Eng e Arq,19,278,Conserto de computadores,16,240,Escola de Idiomas,4,316,DIV_47,Comércio,71,"PAULO ROBSON DANTAS 05630336908
 CLIMA IDEAL FLORIPA CLIMATIZACAO E SERVICOS EIRELI
 JS COMERCIO DE MAQUINAS DE COSTURA LTDA.
 MERCADO, PADARIA E CONFEITARIA NAPOLITANA LTDA
 CLINICA DE REABILITACAO OTTOBOCK FLORIANOPOLIS LIMITADA
 A. ANGELONI & CIA. LTDA
 LETS GROW FLORIPA LTDA
 ZAMA COM. DE COLCHOES LTDA
 LEODORA FERNANDA BLEICHVEL 06564288999
 SONIA TEIXEIRA BROISLER 80163726272",DIV_56,Alimentação,60,"G.C.A. PIZZARIA EIRELI
 JOICE DA SILVEIRA EIRELI
 BSS RESTAURANTE & BAR LTDA
 SBRUZZI & CANTARELLI LTDA
 FLORIPA CHOOP BAR LTDA
 XLANCHES - LANCHONETE LTDA ME
 FERNANDA CRISTINA CAMARGO RODRIGUES
 WILSON SOARES DA SILVA 60086866168
 EDUARDO CALDEIRA DE ANDRADA 03274081973
 MARMITEX DA ILHA LTDA",,,,,,,,,,,,,2578,6.85,8.200,7.230,6.440,2.780,27.29,0,-0.12988820666335205,1.0069400153057537,Perfil Intermediário (Grupo 0)
SC,Florianópolis,Agronômica,-27.5781447,-48.5357168,FLORIANPOLIS,2018,6660,71,4.5 MI,5910891,5428944,4521109,639247,1703783,155205,862561,105276,405904,284213,129888,14410,60523,162077,907833,314769,90,163,162,150,286,183,88,59,256,182,618,407,327,131,66,0.6643692,3.7951496,0.51460487,1156544,Agência de publicidade,16,120,Deliveries,9,124,Serviços de construção,35,146,Escola de Idiomas,1,188,Ensino especializado,10,51,DIV_47,Comércio,25,"MICHELE LEITE DE SOUZA 01508457581
 08.946.002 GILBERTO GOMES BRITO
 PRISCILA DOS REIS QUEIROZ 45510400889
 CAROLINA BASTOS DE OLIVEIRA 10749212918
 RAPHAEL SCHLINDWEIN 03118021926
 WAGNER MICHELS LTDA
 BIANCA COSTA DE OLIVEIRA 00559585241
 BL COMERCIO DE ARTIGOS E PRODUTOS VAREJISTAS LTDA
 ANA PAULA FARIAS
 DOUGLAS PRAZERES CORREA 05503085981",DIV_56,Alimentação,17,"TAINAN LETICIA LOPES DAS NEVES 00719582075
 VIVIANE NICACIO SEVERO 05661841922
 JOSIELE CONCEICAO DOS ANJOS 01351601970
 FAISAL SHAMIM 01190448971
 RAQUEL REIS 45537283972
 CONCEICAO JUNKES DOCES E SALGADOS LTDA
 BEUST REIS & CIA LTDA
 MARCIO ALMEIDA DOS SANTOS VARELA 05599108945
 RAFAEL ALVES DE ALMEIDA 09152574911
 NUTRIVILLE RESTAURANTE LTDA",,,,,,,,,,,,,2468,22.28,6.660,5.870,6.810,2.940,-2.22,0,-1.0043400663666482,1.2787637442535402,Perfil Intermediário (Grupo 0)
SC,Florianópolis,Jurerê,-27.4350903,-48.5073725,FLORIANPOLIS,18,24600,1,76.9 mil,105827,95281,76860,9752,28270,2596,15550,1404,6871,5637,2398,175,1021,3212,18420,7602,36,30,19,15,14,11,8,0,2,1,3,4,3,1,0,0.6668512,2.2946737,0.41588622,1156545,Ensino especializado,0,0,Lavanderias,0,0,Deliveries,0,0,"Cama, mesa e banho",0,0,Casas lotéricas,0,0,DIV_47,Comércio,0,,DIV_56,Alimentação,0,,,,,,,,,,,,,,147,710.69,24.600,21.700,16.300,7.010,51.6,0,-4.9250087717037365,-1.9523031308081658,Perfil Intermediário (Grupo 0)
SC,Florianópolis,Campeche,-27.6653193,-48.4776962,FLORIANPOLIS,287,14500,10,991.7 mil,1324800,1209445,991696,133907,368638,33021,195243,20547,90640,66831,29790,2611,13264,37721,217749,77619,93,187,143,98,110,33,30,7,30,22,96,88,33,9,4,0.7427214,4.09468,0.23878053,1156546,Ensino especializado,0,0,Lavanderias,0,0,Deliveries,0,0,"Cama, mesa e banho",0,0,Casas lotéricas,0,0,DIV_47,Comércio,0,,DIV_56,Alimentação,0,,,,,,,,,,,,,,820,186.03,14.500,12.800,10.800,4.640,34.66,0,-3.9512118402924226,-0.8630588648176745,Perfil Intermediário (Grupo 0)
SC,Florianópolis,Coqueiros,-27.6112016,-48.5808439,FLORIANPOLIS,1748,10700,62,6.3 MI,8423964,7688857,6300496,849727,2336335,210488,1244396,130284,575541,426605,189581,16192,84436,240000,1388362,492370,118,222,215,118,110,34,19,53,135,114,560,407,321,95,59,0.7447365,2.063594,0.6111948,1156547,Ensino especializado,28,184,Bares,0,0,Agência de publicidade,33,206,Loja de brinquedos,3,456,Clínicas Estéticas,10,102,DIV_47,Comércio,42,"GCM GAMES PRE PAGOS EIRELI
 SANTA ROTTA LTDA
 FRANCISCO DE ASSIS SILVA LISBOA JUNIOR 00954601955
 JOSIMAR LEITE DA SILVA 07713780688
 LETICIA CAMPOS 02759300927
 THAINA FAGUNDES PINHO 07027727200
 ARIANA CARDOZO PEREIRA LTDA
 LUIZA HENRIQUE TEIXEIRA 74351346949
 IARA CRISTINA COTRIM ALVES RIBEIRO 03881782133
 MARCELO CARDOSO FALCAO 05824628947",DIV_56,Alimentação,31,"RESTAURANTE CASA VELHA EIRELI
 VINO E MARE WINESHOP LTDA
 BERTOL CRAFT BEER LTDA
 AMO SUSHI GOURMET COMERCIO DE ALIMENTO LTDA
 ALEXANDRE JAIR KREMER 01467162990
 THAINA CAROLINE GERONASSO 04186768951
 ANTONIO CARLOS MURARI 50087487934
 TIAGO NATALINO BORGES DA SILVA 02606994205
 ANDRESSA DOS SANTOS FLORES 08645796910
 ELIEZER DE CASTRO AGUIAR 04863465521",,,,,,,,,,,,,1556,-10.99,10.700,9.460,10.500,4.520,2.35,0,-0.9393143650800028,-0.637245892990259,Perfil Intermediário (Grupo 0)
ES,Vitória,Jardim Camburi,-20.2571928,-40.2639153,VITRIA,4592,7890,162,11.9 MI,15441011,14284186,11924922,1710256,4462852,401493,2289570,281266,1098257,737272,342645,35692,161203,410527,2359264,697704,101,429,586,380,345,113,78,135,518,452,1470,1083,694,149,92,0.7073716,4.737697,0.22921161,1156548,Ensino especializado,0,0,Lavanderias,0,0,Deliveries,0,0,"Cama, mesa e banho",0,0,Casas lotéricas,0,0,DIV_47,Comércio,0,,DIV_56,Alimentação,0,,,,,,,,,,,,,,4680,1.92,7.890,6.960,8.390,3.620,-6.01,1,4.208995452692239,2.2760594931768736,Polo de Alta Densidade Popular
ES,Vitória,Praia do Canto,-20.297574,-40.2954587,VITRIA,6106,18500,216,33.7 MI,46618809,41958936,33708228,4230434,12386005,1115968,6852178,590329,3050146,2496933,1063892,71772,446984,1419507,8250709,3365771,990,1102,509,186,167,73,102,146,514,562,1552,1336,1296,382,316,0.6843812,1.9945763,0.61237884,1156549,Clínicas Estéticas,46,225,Consultórios médicos,34,283,Serviços jurídicos,16,180,Corretagem de imóveis,31,176,Dentistas,13,238,DIV_47,Comércio,226,"WORKOUT COMERCIO DE PRODUTOS PARA SAUDE LTDA
 MA COMERCIO DE CALCADOS E ACESSORIOS EIRELI
 CRISTIANE GUEDES COMERCIO DE ROUPAS E ACESSORIOS LTDA
 WINE 4 FRIENDS ADEGA & WINE BAR LTDA
 RANKING ESPORTES EIRELI
 CHS CONFECCOES LTDA
 JADE COMERCIO DE JOIAS EIRELI
 NIRVANA COMERCIO DE VESTUARIO E ACESSORIOS EIRELI
 LOFT 02 COMERCIO DE ROUPAS LTDA
 REINALDO ROCHA JUNIOR LTDA",DIV_56,Alimentação,47,"DONA SORVETERIA EIRELI
 CHERIE CREPERIA LTDA
 COMERCIO DE ALIMENTOS MOINHO LTDA
 RITA DE CASSIA AVILA GRATZ 02758499703
 MJ COMERCIO DE ALIMENTOS EIRELI
 HIPERSERVE S.A.
 LANCHONETE SANTA LUCIA LTDA
 LMF GASTRONOMIA COMERCIO DE ALIMENTOS LTDA
 RESTAURANTE ALEIXO LTDA
 CHRISTINE BADKE LYRIO",,,,,,,,,,,,,6696,9.67,18.500,16.300,18.300,7.910,0.87,2,13.533065477809732,-3.2190199034600244,Elite Socioeconômica
ES,Vitória,Jardim da Penha,-20.280627,-40.2910162,VITRIA,5728,11200,203,21.2 MI,28403049,25917311,21185426,2838736,7865706,697419,4187424,427974,1949790,1441177,641991,53004,283059,811087,4731887,1673283,344,792,640,295,252,79,109,138,452,507,1675,1182,1220,341,212,0.71232194,2.1851337,0.5339386,1156550,Ensino especializado,0,0,Lavanderias,0,0,Deliveries,0,0,"Cama, mesa e banho",0,0,Casas lotéricas,0,0,DIV_47,Comércio,0,,DIV_56,Alimentação,0,,,,,,,,,,,,,,4995,-12.8,11.200,9.850,12.100,5.200,-7.38,1,8.447813318811694,0.21193905619081055,Polo de Alta Densidade Popular
ES,Vitória,Bento Ferreira,-20.3166359,-40.3125154,VITRIA,447,5070,16,619.3 mil,769440,719899,619259,96176,240405,21832,110070,17549,55087,32533,16210,2579,8301,18780,100640,27619,3,16,26,22,56,59,20,14,63,52,112,101,68,22,16,0.62568307,3.2430103,0.31465867,1156551,Escola de Idiomas,3,674,Academias,6,773,Psicólogos,2,358,Agência de publicidade,17,109,Gráficas,2,238,DIV_47,Comércio,36,"DEO ALIMENTOS EIRELI
 SEG VIT COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA
 SEG LOG COMERCIO DE EQUIPAMENTOS ELETRONICOS LTDA
 BELEZA. COM COMERCIO DE PRODUTOS DE BELEZA E SERVICOS DE CABELEIREIROS LTDA
 SONIA MARA LEAO DIAS 07136903726
 CAROLINE FOLLADOR DANTAS 11839871709
 GIOVANA TAMARA ALVES 92133320687
 LINCAR NAUTICA LTDA
 FAMA COMERCIO DE UTILIDADES EIRELI
 SUDRE E SAMPAIO COMERCIAL LTDA",DIV_56,Alimentação,18,"COFFEE & HEALTH ALIMENTOS LTDA
 MISTER COOK RESTAURANTE LTDA
 ROCCO LARCIPRETE DE ALVARENGA 03101955785
 MARINA TRISTAO LYRIO LUCAS 85057770772
 CHURRASCARIA E LANCHONETE CHAPADA LTDA
 SHEIK DO FRANGO DELIVERY LTDA
 SAPORE S.A.
 SABOR DA ILHA BAR E LANCHONETE LTDA
 MARIA MADALENA ZIOTO RANGEL 02009360770
 SOLAYNE ALVES GOMES 15099488722",,,,,,,,,,,,,459,2.72,5.070,4.470,4.520,1.950,12.15,0,-4.387113202317233,-0.24619459235741936,Perfil Intermediário (Grupo 0)
